run_id,step_id,step_order,app,action,status,duration_ms,error_category,error_message
run_wf_shopify_orders_20260208T070012Z_0043,s1_get_order,1,Shopify,get_order,success,1409,,
run_wf_shopify_orders_20260208T070012Z_0043,s2_validate,2,Code,run_python,failed,624,TIMEOUT,Transient timeout error
run_wf_shopify_orders_20260208T070012Z_0043,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260208T070012Z_0043,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260208T070012Z_0043,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260208T070012Z_0043,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260208T070012Z_0043,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_invoice_sync_20260208T080412Z_0012,s1_get_invoice,1,Stripe,get_invoice,success,349,,
run_wf_invoice_sync_20260208T080412Z_0012,s2_create_entry,2,QuickBooks,create_invoice,success,132,,
run_wf_invoice_sync_20260208T080412Z_0012,s3_notify,3,Slack,send_message,success,598,,
run_wf_support_router_20260208T080658Z_0081,s1_receive_ticket,1,Zendesk,get_ticket,success,226,,
run_wf_support_router_20260208T080658Z_0081,s2_classify,2,Code,run_python,success,392,,
run_wf_support_router_20260208T080658Z_0081,s3_route_slack,3,Slack,send_message,success,96,,
run_wf_support_router_20260208T080658Z_0081,s4_create_task,4,Asana,create_task,success,192,,
run_wf_support_router_20260208T080658Z_0081,s5_log_sheet,5,Google Sheets,add_row,success,414,,
run_wf_lead_sync_20260208T112510Z_0068,s1_get_contact,1,HubSpot,get_contact,success,457,,
run_wf_lead_sync_20260208T112510Z_0068,s2_transform,2,Code,run_python,success,271,,
run_wf_lead_sync_20260208T112510Z_0068,s3_push_to_sf,3,Salesforce,create_lead,success,320,,
run_wf_lead_sync_20260208T112510Z_0068,s4_notify,4,Slack,send_message,success,527,,
run_wf_shopify_orders_20260208T115127Z_0170,s1_get_order,1,Shopify,get_order,success,668,,
run_wf_shopify_orders_20260208T115127Z_0170,s2_validate,2,Code,run_python,success,1569,,
run_wf_shopify_orders_20260208T115127Z_0170,s3_create_invoice,3,QuickBooks,create_invoice,success,594,,
run_wf_shopify_orders_20260208T115127Z_0170,s4_update_inventory,4,Shopify,update_product,success,454,,
run_wf_shopify_orders_20260208T115127Z_0170,s5_notify_warehouse,5,Slack,send_message,success,402,,
run_wf_shopify_orders_20260208T115127Z_0170,s6_update_crm,6,Salesforce,update_record,success,251,,
run_wf_shopify_orders_20260208T115127Z_0170,s7_log,7,Google Sheets,add_row,success,970,,
run_wf_shopify_orders_20260208T120211Z_0046,s1_get_order,1,Shopify,get_order,failed,1735,TIMEOUT,Transient timeout error
run_wf_shopify_orders_20260208T120211Z_0046,s2_validate,2,Code,run_python,skipped,0,,
run_wf_shopify_orders_20260208T120211Z_0046,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260208T120211Z_0046,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260208T120211Z_0046,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260208T120211Z_0046,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260208T120211Z_0046,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260208T121541Z_0001,s1_get_order,1,Shopify,get_order,success,630,,
run_wf_shopify_orders_20260208T121541Z_0001,s2_validate,2,Code,run_python,success,689,,
run_wf_shopify_orders_20260208T121541Z_0001,s3_create_invoice,3,QuickBooks,create_invoice,success,586,,
run_wf_shopify_orders_20260208T121541Z_0001,s4_update_inventory,4,Shopify,update_product,success,355,,
run_wf_shopify_orders_20260208T121541Z_0001,s5_notify_warehouse,5,Slack,send_message,success,344,,
run_wf_shopify_orders_20260208T121541Z_0001,s6_update_crm,6,Salesforce,update_record,success,178,,
run_wf_shopify_orders_20260208T121541Z_0001,s7_log,7,Google Sheets,add_row,success,569,,
run_wf_lead_sync_20260208T131753Z_0028,s1_get_contact,1,HubSpot,get_contact,success,505,,
run_wf_lead_sync_20260208T131753Z_0028,s2_transform,2,Code,run_python,failed,179,UNKNOWN,Transient unknown error
run_wf_lead_sync_20260208T131753Z_0028,s3_push_to_sf,3,Salesforce,create_lead,skipped,0,,
run_wf_lead_sync_20260208T131753Z_0028,s4_notify,4,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260208T132518Z_0120,s1_get_order,1,Shopify,get_order,success,1177,,
run_wf_shopify_orders_20260208T132518Z_0120,s2_validate,2,Code,run_python,success,489,,
run_wf_shopify_orders_20260208T132518Z_0120,s3_create_invoice,3,QuickBooks,create_invoice,success,209,,
run_wf_shopify_orders_20260208T132518Z_0120,s4_update_inventory,4,Shopify,update_product,success,274,,
run_wf_shopify_orders_20260208T132518Z_0120,s5_notify_warehouse,5,Slack,send_message,success,395,,
run_wf_shopify_orders_20260208T132518Z_0120,s6_update_crm,6,Salesforce,update_record,success,317,,
run_wf_shopify_orders_20260208T132518Z_0120,s7_log,7,Google Sheets,add_row,success,562,,
run_wf_invoice_sync_20260208T140819Z_0007,s1_get_invoice,1,Stripe,get_invoice,success,209,,
run_wf_invoice_sync_20260208T140819Z_0007,s2_create_entry,2,QuickBooks,create_invoice,success,297,,
run_wf_invoice_sync_20260208T140819Z_0007,s3_notify,3,Slack,send_message,success,726,,
run_wf_shopify_orders_20260208T150845Z_0148,s1_get_order,1,Shopify,get_order,success,973,,
run_wf_shopify_orders_20260208T150845Z_0148,s2_validate,2,Code,run_python,success,651,,
run_wf_shopify_orders_20260208T150845Z_0148,s3_create_invoice,3,QuickBooks,create_invoice,success,437,,
run_wf_shopify_orders_20260208T150845Z_0148,s4_update_inventory,4,Shopify,update_product,success,599,,
run_wf_shopify_orders_20260208T150845Z_0148,s5_notify_warehouse,5,Slack,send_message,success,755,,
run_wf_shopify_orders_20260208T150845Z_0148,s6_update_crm,6,Salesforce,update_record,success,519,,
run_wf_shopify_orders_20260208T150845Z_0148,s7_log,7,Google Sheets,add_row,success,936,,
run_wf_shopify_returns_20260208T153736Z_0006,s1_get_refund,1,Shopify,get_refund,success,267,,
run_wf_shopify_returns_20260208T153736Z_0006,s2_process,2,Code,run_python,success,742,,
run_wf_shopify_returns_20260208T153736Z_0006,s3_update_inventory,3,Shopify,update_product,success,471,,
run_wf_shopify_returns_20260208T153736Z_0006,s4_notify,4,Slack,send_message,success,1104,,
run_wf_support_router_20260208T154529Z_0092,s1_receive_ticket,1,Zendesk,get_ticket,success,549,,
run_wf_support_router_20260208T154529Z_0092,s2_classify,2,Code,run_python,success,126,,
run_wf_support_router_20260208T154529Z_0092,s3_route_slack,3,Slack,send_message,success,282,,
run_wf_support_router_20260208T154529Z_0092,s4_create_task,4,Asana,create_task,success,50,,
run_wf_support_router_20260208T154529Z_0092,s5_log_sheet,5,Google Sheets,add_row,success,404,,
run_wf_shopify_orders_20260208T163215Z_0016,s1_get_order,1,Shopify,get_order,success,687,,
run_wf_shopify_orders_20260208T163215Z_0016,s2_validate,2,Code,run_python,success,330,,
run_wf_shopify_orders_20260208T163215Z_0016,s3_create_invoice,3,QuickBooks,create_invoice,success,268,,
run_wf_shopify_orders_20260208T163215Z_0016,s4_update_inventory,4,Shopify,update_product,success,220,,
run_wf_shopify_orders_20260208T163215Z_0016,s5_notify_warehouse,5,Slack,send_message,success,203,,
run_wf_shopify_orders_20260208T163215Z_0016,s6_update_crm,6,Salesforce,update_record,success,205,,
run_wf_shopify_orders_20260208T163215Z_0016,s7_log,7,Google Sheets,add_row,success,422,,
run_wf_shopify_returns_20260208T171057Z_0037,s1_get_refund,1,Shopify,get_refund,success,249,,
run_wf_shopify_returns_20260208T171057Z_0037,s2_process,2,Code,run_python,success,731,,
run_wf_shopify_returns_20260208T171057Z_0037,s3_update_inventory,3,Shopify,update_product,success,250,,
run_wf_shopify_returns_20260208T171057Z_0037,s4_notify,4,Slack,send_message,success,856,,
run_wf_support_router_20260208T180418Z_0049,s1_receive_ticket,1,Zendesk,get_ticket,success,273,,
run_wf_support_router_20260208T180418Z_0049,s2_classify,2,Code,run_python,success,379,,
run_wf_support_router_20260208T180418Z_0049,s3_route_slack,3,Slack,send_message,success,128,,
run_wf_support_router_20260208T180418Z_0049,s4_create_task,4,Asana,create_task,success,230,,
run_wf_support_router_20260208T180418Z_0049,s5_log_sheet,5,Google Sheets,add_row,success,499,,
run_wf_support_router_20260208T190457Z_0035,s1_receive_ticket,1,Zendesk,get_ticket,success,97,,
run_wf_support_router_20260208T190457Z_0035,s2_classify,2,Code,run_python,success,298,,
run_wf_support_router_20260208T190457Z_0035,s3_route_slack,3,Slack,send_message,success,106,,
run_wf_support_router_20260208T190457Z_0035,s4_create_task,4,Asana,create_task,success,114,,
run_wf_support_router_20260208T190457Z_0035,s5_log_sheet,5,Google Sheets,add_row,success,321,,
run_wf_shopify_orders_20260208T192449Z_0136,s1_get_order,1,Shopify,get_order,success,446,,
run_wf_shopify_orders_20260208T192449Z_0136,s2_validate,2,Code,run_python,success,296,,
run_wf_shopify_orders_20260208T192449Z_0136,s3_create_invoice,3,QuickBooks,create_invoice,success,418,,
run_wf_shopify_orders_20260208T192449Z_0136,s4_update_inventory,4,Shopify,update_product,success,664,,
run_wf_shopify_orders_20260208T192449Z_0136,s5_notify_warehouse,5,Slack,send_message,success,156,,
run_wf_shopify_orders_20260208T192449Z_0136,s6_update_crm,6,Salesforce,update_record,success,516,,
run_wf_shopify_orders_20260208T192449Z_0136,s7_log,7,Google Sheets,add_row,success,781,,
run_wf_invoice_sync_20260208T194137Z_0004,s1_get_invoice,1,Stripe,get_invoice,success,195,,
run_wf_invoice_sync_20260208T194137Z_0004,s2_create_entry,2,QuickBooks,create_invoice,success,241,,
run_wf_invoice_sync_20260208T194137Z_0004,s3_notify,3,Slack,send_message,failed,1317,BAD_INPUT,Transient bad_input error
run_wf_lead_sync_20260208T194304Z_0042,s1_get_contact,1,HubSpot,get_contact,success,291,,
run_wf_lead_sync_20260208T194304Z_0042,s2_transform,2,Code,run_python,failed,328,TIMEOUT,Transient timeout error
run_wf_lead_sync_20260208T194304Z_0042,s3_push_to_sf,3,Salesforce,create_lead,skipped,0,,
run_wf_lead_sync_20260208T194304Z_0042,s4_notify,4,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260208T195346Z_0019,s1_get_order,1,Shopify,get_order,success,327,,
run_wf_shopify_orders_20260208T195346Z_0019,s2_validate,2,Code,run_python,success,580,,
run_wf_shopify_orders_20260208T195346Z_0019,s3_create_invoice,3,QuickBooks,create_invoice,success,209,,
run_wf_shopify_orders_20260208T195346Z_0019,s4_update_inventory,4,Shopify,update_product,success,466,,
run_wf_shopify_orders_20260208T195346Z_0019,s5_notify_warehouse,5,Slack,send_message,success,138,,
run_wf_shopify_orders_20260208T195346Z_0019,s6_update_crm,6,Salesforce,update_record,success,137,,
run_wf_shopify_orders_20260208T195346Z_0019,s7_log,7,Google Sheets,add_row,success,465,,
run_wf_support_router_20260208T201943Z_0071,s1_receive_ticket,1,Zendesk,get_ticket,success,319,,
run_wf_support_router_20260208T201943Z_0071,s2_classify,2,Code,run_python,success,167,,
run_wf_support_router_20260208T201943Z_0071,s3_route_slack,3,Slack,send_message,success,230,,
run_wf_support_router_20260208T201943Z_0071,s4_create_task,4,Asana,create_task,failed,253,UNKNOWN,Transient unknown error
run_wf_support_router_20260208T201943Z_0071,s5_log_sheet,5,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260208T215054Z_0109,s1_get_order,1,Shopify,get_order,success,1365,,
run_wf_shopify_orders_20260208T215054Z_0109,s2_validate,2,Code,run_python,success,602,,
run_wf_shopify_orders_20260208T215054Z_0109,s3_create_invoice,3,QuickBooks,create_invoice,success,531,,
run_wf_shopify_orders_20260208T215054Z_0109,s4_update_inventory,4,Shopify,update_product,success,184,,
run_wf_shopify_orders_20260208T215054Z_0109,s5_notify_warehouse,5,Slack,send_message,success,296,,
run_wf_shopify_orders_20260208T215054Z_0109,s6_update_crm,6,Salesforce,update_record,success,131,,
run_wf_shopify_orders_20260208T215054Z_0109,s7_log,7,Google Sheets,add_row,success,356,,
run_wf_support_router_20260208T220410Z_0095,s1_receive_ticket,1,Zendesk,get_ticket,success,304,,
run_wf_support_router_20260208T220410Z_0095,s2_classify,2,Code,run_python,success,401,,
run_wf_support_router_20260208T220410Z_0095,s3_route_slack,3,Slack,send_message,success,219,,
run_wf_support_router_20260208T220410Z_0095,s4_create_task,4,Asana,create_task,success,130,,
run_wf_support_router_20260208T220410Z_0095,s5_log_sheet,5,Google Sheets,add_row,success,356,,
run_wf_support_router_20260208T231116Z_0102,s1_receive_ticket,1,Zendesk,get_ticket,success,228,,
run_wf_support_router_20260208T231116Z_0102,s2_classify,2,Code,run_python,success,233,,
run_wf_support_router_20260208T231116Z_0102,s3_route_slack,3,Slack,send_message,success,190,,
run_wf_support_router_20260208T231116Z_0102,s4_create_task,4,Asana,create_task,success,98,,
run_wf_support_router_20260208T231116Z_0102,s5_log_sheet,5,Google Sheets,add_row,success,410,,
run_wf_shopify_orders_20260209T005456Z_0170,s1_get_order,1,Shopify,get_order,success,1387,,
run_wf_shopify_orders_20260209T005456Z_0170,s2_validate,2,Code,run_python,success,786,,
run_wf_shopify_orders_20260209T005456Z_0170,s3_create_invoice,3,QuickBooks,create_invoice,success,541,,
run_wf_shopify_orders_20260209T005456Z_0170,s4_update_inventory,4,Shopify,update_product,success,360,,
run_wf_shopify_orders_20260209T005456Z_0170,s5_notify_warehouse,5,Slack,send_message,success,243,,
run_wf_shopify_orders_20260209T005456Z_0170,s6_update_crm,6,Salesforce,update_record,success,50,,
run_wf_shopify_orders_20260209T005456Z_0170,s7_log,7,Google Sheets,add_row,success,368,,
run_wf_shopify_orders_20260209T010442Z_0162,s1_get_order,1,Shopify,get_order,success,655,,
run_wf_shopify_orders_20260209T010442Z_0162,s2_validate,2,Code,run_python,success,766,,
run_wf_shopify_orders_20260209T010442Z_0162,s3_create_invoice,3,QuickBooks,create_invoice,success,1186,,
run_wf_shopify_orders_20260209T010442Z_0162,s4_update_inventory,4,Shopify,update_product,success,222,,
run_wf_shopify_orders_20260209T010442Z_0162,s5_notify_warehouse,5,Slack,send_message,success,612,,
run_wf_shopify_orders_20260209T010442Z_0162,s6_update_crm,6,Salesforce,update_record,success,379,,
run_wf_shopify_orders_20260209T010442Z_0162,s7_log,7,Google Sheets,add_row,success,895,,
run_wf_shopify_orders_20260209T012151Z_0034,s1_get_order,1,Shopify,get_order,failed,1396,TIMEOUT,Transient timeout error
run_wf_shopify_orders_20260209T012151Z_0034,s2_validate,2,Code,run_python,skipped,0,,
run_wf_shopify_orders_20260209T012151Z_0034,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260209T012151Z_0034,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260209T012151Z_0034,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260209T012151Z_0034,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260209T012151Z_0034,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260209T073440Z_0122,s1_get_order,1,Shopify,get_order,success,591,,
run_wf_shopify_orders_20260209T073440Z_0122,s2_validate,2,Code,run_python,failed,843,UNKNOWN,Transient unknown error
run_wf_shopify_orders_20260209T073440Z_0122,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260209T073440Z_0122,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260209T073440Z_0122,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260209T073440Z_0122,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260209T073440Z_0122,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_support_router_20260209T084150Z_0048,s1_receive_ticket,1,Zendesk,get_ticket,success,384,,
run_wf_support_router_20260209T084150Z_0048,s2_classify,2,Code,run_python,success,313,,
run_wf_support_router_20260209T084150Z_0048,s3_route_slack,3,Slack,send_message,success,80,,
run_wf_support_router_20260209T084150Z_0048,s4_create_task,4,Asana,create_task,success,73,,
run_wf_support_router_20260209T084150Z_0048,s5_log_sheet,5,Google Sheets,add_row,success,601,,
run_wf_shopify_orders_20260209T092448Z_0167,s1_get_order,1,Shopify,get_order,success,1087,,
run_wf_shopify_orders_20260209T092448Z_0167,s2_validate,2,Code,run_python,success,565,,
run_wf_shopify_orders_20260209T092448Z_0167,s3_create_invoice,3,QuickBooks,create_invoice,success,538,,
run_wf_shopify_orders_20260209T092448Z_0167,s4_update_inventory,4,Shopify,update_product,success,442,,
run_wf_shopify_orders_20260209T092448Z_0167,s5_notify_warehouse,5,Slack,send_message,success,348,,
run_wf_shopify_orders_20260209T092448Z_0167,s6_update_crm,6,Salesforce,update_record,success,55,,
run_wf_shopify_orders_20260209T092448Z_0167,s7_log,7,Google Sheets,add_row,success,475,,
run_wf_shopify_orders_20260209T092523Z_0109,s1_get_order,1,Shopify,get_order,success,929,,
run_wf_shopify_orders_20260209T092523Z_0109,s2_validate,2,Code,run_python,success,275,,
run_wf_shopify_orders_20260209T092523Z_0109,s3_create_invoice,3,QuickBooks,create_invoice,success,442,,
run_wf_shopify_orders_20260209T092523Z_0109,s4_update_inventory,4,Shopify,update_product,success,772,,
run_wf_shopify_orders_20260209T092523Z_0109,s5_notify_warehouse,5,Slack,send_message,success,317,,
run_wf_shopify_orders_20260209T092523Z_0109,s6_update_crm,6,Salesforce,update_record,success,228,,
run_wf_shopify_orders_20260209T092523Z_0109,s7_log,7,Google Sheets,add_row,failed,704,UNKNOWN,Transient unknown error
run_wf_lead_sync_20260209T100040Z_0059,s1_get_contact,1,HubSpot,get_contact,failed,446,BAD_INPUT,Transient bad_input error
run_wf_lead_sync_20260209T100040Z_0059,s2_transform,2,Code,run_python,skipped,0,,
run_wf_lead_sync_20260209T100040Z_0059,s3_push_to_sf,3,Salesforce,create_lead,skipped,0,,
run_wf_lead_sync_20260209T100040Z_0059,s4_notify,4,Slack,send_message,skipped,0,,
run_wf_shopify_returns_20260209T111606Z_0034,s1_get_refund,1,Shopify,get_refund,success,786,,
run_wf_shopify_returns_20260209T111606Z_0034,s2_process,2,Code,run_python,success,188,,
run_wf_shopify_returns_20260209T111606Z_0034,s3_update_inventory,3,Shopify,update_product,success,515,,
run_wf_shopify_returns_20260209T111606Z_0034,s4_notify,4,Slack,send_message,success,1134,,
run_wf_lead_sync_20260209T113126Z_0020,s1_get_contact,1,HubSpot,get_contact,success,741,,
run_wf_lead_sync_20260209T113126Z_0020,s2_transform,2,Code,run_python,success,666,,
run_wf_lead_sync_20260209T113126Z_0020,s3_push_to_sf,3,Salesforce,create_lead,success,501,,
run_wf_lead_sync_20260209T113126Z_0020,s4_notify,4,Slack,send_message,failed,1140,TIMEOUT,Transient timeout error
run_wf_shopify_returns_20260209T130330Z_0017,s1_get_refund,1,Shopify,get_refund,success,387,,
run_wf_shopify_returns_20260209T130330Z_0017,s2_process,2,Code,run_python,success,732,,
run_wf_shopify_returns_20260209T130330Z_0017,s3_update_inventory,3,Shopify,update_product,success,128,,
run_wf_shopify_returns_20260209T130330Z_0017,s4_notify,4,Slack,send_message,failed,985,UNKNOWN,Transient unknown error
run_wf_lead_sync_20260209T134559Z_0058,s1_get_contact,1,HubSpot,get_contact,success,966,,
run_wf_lead_sync_20260209T134559Z_0058,s2_transform,2,Code,run_python,success,493,,
run_wf_lead_sync_20260209T134559Z_0058,s3_push_to_sf,3,Salesforce,create_lead,success,328,,
run_wf_lead_sync_20260209T134559Z_0058,s4_notify,4,Slack,send_message,success,686,,
run_wf_shopify_returns_20260209T144934Z_0015,s1_get_refund,1,Shopify,get_refund,success,474,,
run_wf_shopify_returns_20260209T144934Z_0015,s2_process,2,Code,run_python,success,563,,
run_wf_shopify_returns_20260209T144934Z_0015,s3_update_inventory,3,Shopify,update_product,success,487,,
run_wf_shopify_returns_20260209T144934Z_0015,s4_notify,4,Slack,send_message,success,901,,
run_wf_support_router_20260209T145737Z_0065,s1_receive_ticket,1,Zendesk,get_ticket,success,363,,
run_wf_support_router_20260209T145737Z_0065,s2_classify,2,Code,run_python,success,139,,
run_wf_support_router_20260209T145737Z_0065,s3_route_slack,3,Slack,send_message,success,104,,
run_wf_support_router_20260209T145737Z_0065,s4_create_task,4,Asana,create_task,success,236,,
run_wf_support_router_20260209T145737Z_0065,s5_log_sheet,5,Google Sheets,add_row,success,389,,
run_wf_shopify_returns_20260209T150156Z_0016,s1_get_refund,1,Shopify,get_refund,failed,894,BAD_INPUT,Transient bad_input error
run_wf_shopify_returns_20260209T150156Z_0016,s2_process,2,Code,run_python,skipped,0,,
run_wf_shopify_returns_20260209T150156Z_0016,s3_update_inventory,3,Shopify,update_product,skipped,0,,
run_wf_shopify_returns_20260209T150156Z_0016,s4_notify,4,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260209T163032Z_0124,s1_get_order,1,Shopify,get_order,failed,965,BAD_INPUT,Transient bad_input error
run_wf_shopify_orders_20260209T163032Z_0124,s2_validate,2,Code,run_python,skipped,0,,
run_wf_shopify_orders_20260209T163032Z_0124,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260209T163032Z_0124,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260209T163032Z_0124,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260209T163032Z_0124,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260209T163032Z_0124,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260209T165246Z_0108,s1_get_order,1,Shopify,get_order,success,1023,,
run_wf_shopify_orders_20260209T165246Z_0108,s2_validate,2,Code,run_python,success,864,,
run_wf_shopify_orders_20260209T165246Z_0108,s3_create_invoice,3,QuickBooks,create_invoice,success,309,,
run_wf_shopify_orders_20260209T165246Z_0108,s4_update_inventory,4,Shopify,update_product,failed,371,INTERNAL,Transient internal error
run_wf_shopify_orders_20260209T165246Z_0108,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260209T165246Z_0108,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260209T165246Z_0108,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_returns_20260209T165417Z_0013,s1_get_refund,1,Shopify,get_refund,success,360,,
run_wf_shopify_returns_20260209T165417Z_0013,s2_process,2,Code,run_python,success,681,,
run_wf_shopify_returns_20260209T165417Z_0013,s3_update_inventory,3,Shopify,update_product,failed,312,INTERNAL,Transient internal error
run_wf_shopify_returns_20260209T165417Z_0013,s4_notify,4,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260209T165528Z_0079,s1_get_order,1,Shopify,get_order,success,714,,
run_wf_shopify_orders_20260209T165528Z_0079,s2_validate,2,Code,run_python,success,775,,
run_wf_shopify_orders_20260209T165528Z_0079,s3_create_invoice,3,QuickBooks,create_invoice,success,1223,,
run_wf_shopify_orders_20260209T165528Z_0079,s4_update_inventory,4,Shopify,update_product,success,853,,
run_wf_shopify_orders_20260209T165528Z_0079,s5_notify_warehouse,5,Slack,send_message,success,262,,
run_wf_shopify_orders_20260209T165528Z_0079,s6_update_crm,6,Salesforce,update_record,success,185,,
run_wf_shopify_orders_20260209T165528Z_0079,s7_log,7,Google Sheets,add_row,success,1155,,
run_wf_support_router_20260209T185120Z_0053,s1_receive_ticket,1,Zendesk,get_ticket,success,549,,
run_wf_support_router_20260209T185120Z_0053,s2_classify,2,Code,run_python,success,193,,
run_wf_support_router_20260209T185120Z_0053,s3_route_slack,3,Slack,send_message,success,65,,
run_wf_support_router_20260209T185120Z_0053,s4_create_task,4,Asana,create_task,success,173,,
run_wf_support_router_20260209T185120Z_0053,s5_log_sheet,5,Google Sheets,add_row,success,406,,
run_wf_shopify_orders_20260209T195912Z_0156,s1_get_order,1,Shopify,get_order,success,1574,,
run_wf_shopify_orders_20260209T195912Z_0156,s2_validate,2,Code,run_python,success,986,,
run_wf_shopify_orders_20260209T195912Z_0156,s3_create_invoice,3,QuickBooks,create_invoice,success,570,,
run_wf_shopify_orders_20260209T195912Z_0156,s4_update_inventory,4,Shopify,update_product,success,290,,
run_wf_shopify_orders_20260209T195912Z_0156,s5_notify_warehouse,5,Slack,send_message,success,71,,
run_wf_shopify_orders_20260209T195912Z_0156,s6_update_crm,6,Salesforce,update_record,success,145,,
run_wf_shopify_orders_20260209T195912Z_0156,s7_log,7,Google Sheets,add_row,success,407,,
run_wf_support_router_20260209T203916Z_0029,s1_receive_ticket,1,Zendesk,get_ticket,success,499,,
run_wf_support_router_20260209T203916Z_0029,s2_classify,2,Code,run_python,success,301,,
run_wf_support_router_20260209T203916Z_0029,s3_route_slack,3,Slack,send_message,success,249,,
run_wf_support_router_20260209T203916Z_0029,s4_create_task,4,Asana,create_task,success,117,,
run_wf_support_router_20260209T203916Z_0029,s5_log_sheet,5,Google Sheets,add_row,success,481,,
run_wf_lead_sync_20260209T204528Z_0000,s1_get_contact,1,HubSpot,get_contact,success,151,,
run_wf_lead_sync_20260209T204528Z_0000,s2_transform,2,Code,run_python,success,505,,
run_wf_lead_sync_20260209T204528Z_0000,s3_push_to_sf,3,Salesforce,create_lead,success,228,,
run_wf_lead_sync_20260209T204528Z_0000,s4_notify,4,Slack,send_message,success,628,,
run_wf_shopify_orders_20260209T205734Z_0008,s1_get_order,1,Shopify,get_order,success,439,,
run_wf_shopify_orders_20260209T205734Z_0008,s2_validate,2,Code,run_python,success,509,,
run_wf_shopify_orders_20260209T205734Z_0008,s3_create_invoice,3,QuickBooks,create_invoice,success,675,,
run_wf_shopify_orders_20260209T205734Z_0008,s4_update_inventory,4,Shopify,update_product,success,639,,
run_wf_shopify_orders_20260209T205734Z_0008,s5_notify_warehouse,5,Slack,send_message,success,340,,
run_wf_shopify_orders_20260209T205734Z_0008,s6_update_crm,6,Salesforce,update_record,success,216,,
run_wf_shopify_orders_20260209T205734Z_0008,s7_log,7,Google Sheets,add_row,failed,733,TIMEOUT,Transient timeout error
run_wf_shopify_orders_20260209T220144Z_0055,s1_get_order,1,Shopify,get_order,success,603,,
run_wf_shopify_orders_20260209T220144Z_0055,s2_validate,2,Code,run_python,failed,811,INTERNAL,Transient internal error
run_wf_shopify_orders_20260209T220144Z_0055,s3_create_invoice,3,QuickBooks,create_invoice,skipped,0,,
run_wf_shopify_orders_20260209T220144Z_0055,s4_update_inventory,4,Shopify,update_product,skipped,0,,
run_wf_shopify_orders_20260209T220144Z_0055,s5_notify_warehouse,5,Slack,send_message,skipped,0,,
run_wf_shopify_orders_20260209T220144Z_0055,s6_update_crm,6,Salesforce,update_record,skipped,0,,
run_wf_shopify_orders_20260209T220144Z_0055,s7_log,7,Google Sheets,add_row,skipped,0,,
run_wf_shopify_orders_20260209T220536Z_0041,s1_get_order,1,Shopify,get_order,success,1433,,
run_wf_shopify_orders_20260209T220536Z_0041,s2_validate,2,Code,run_python,success,244,,
run_wf_shopify_orders_20260209T220536Z_0041,s3_create_invoice,3,QuickBooks,create_invoice,success,525,,
run_wf_shopify_orders_20260209T220536Z_0041,s4_update_inventory,4,Shopify,update_product,success,535,,
run_wf_shopify_orders_20260209T220536Z_0041,s5_notify_warehouse,5,Slack,send_message,success,119,,
run_wf_shopify_orders_20260209T220536Z_0041,s6_update_crm,6,Salesforce,update_record,success,241,,
